category_code,data_type_code,cell_value,program_code,seasonally_adj,time_slot_date,time_slot_id,time_slot_name,time
06XX,E_T,6.4,VIP,no,2019-08-01,836,Aug2019,2019-08
06XX,E_V,6.3,VIP,no,2019-08-01,836,Aug2019,2019-08
06XX,E_MPCT,4.7,VIP,no,2019-08-01,836,Aug2019,2019-08
06XX,E_MPCV,4.7,VIP,no,2019-08-01,836,Aug2019,2019-08
06XX,MPCT,-3.1,VIP,yes,2019-08-01,836,Aug2019,2019-08
06XX,MPCV,-3.1,VIP,yes,2019-08-01,836,Aug2019,2019-08
07XX,T,943,VIP,no,2019-08-01,836,Aug2019,2019-08
07XX,P,926,VIP,no,2019-08-01,836,Aug2019,2019-08
07XX,E_T,3.2,VIP,no,2019-08-01,836,Aug2019,2019-08
07XX,E_P,3.2,VIP,no,2019-08-01,836,Aug2019,2019-08
07XX,E_MPCT,2.2,VIP,no,2019-08-01,836,Aug2019,2019-08
07XX,E_MPCP,2.3,VIP,no,2019-08-01,836,Aug2019,2019-08
07XX,MPCT,2.7,VIP,yes,2019-08-01,836,Aug2019,2019-08
07XX,MPCP,3.1,VIP,yes,2019-08-01,836,Aug2019,2019-08
08XX,T,2496,VIP,no,2019-08-01,836,Aug2019,2019-08
08XX,V,1203,VIP,no,2019-08-01,836,Aug2019,2019-08
08XX,P,1293,VIP,no,2019-08-01,836,Aug2019,2019-08
08XX,E_T,2.1,VIP,no,2019-08-01,836,Aug2019,2019-08
08XX,E_V,2.2,VIP,no,2019-08-01,836,Aug2019,2019-08
08XX,E_P,3.6,VIP,no,2019-08-01,836,Aug2019,2019-08
08XX,E_MPCT,1.4,VIP,no,2019-08-01,836,Aug2019,2019-08
08XX,E_MPCV,1.5,VIP,no,2019-08-01,836,Aug2019,2019-08
08XX,E_MPCP,2.2,VIP,no,2019-08-01,836,Aug2019,2019-08
08XX,MPCT,1.3,VIP,yes,2019-08-01,836,Aug2019,2019-08
08XX,MPCV,1.3,VIP,yes,2019-08-01,836,Aug2019,2019-08
08XX,MPCP,1.4,VIP,yes,2019-08-01,836,Aug2019,2019-08
09XX,T,4999,VIP,no,2019-08-01,836,Aug2019,2019-08
09XX,P,3562,VIP,no,2019-08-01,836,Aug2019,2019-08
09XX,V,1437,VIP,no,2019-08-01,836,Aug2019,2019-08
09XX,E_T,1.2,VIP,no,2019-08-01,836,Aug2019,2019-08
09XX,E_V,1.4,VIP,no,2019-08-01,836,Aug2019,2019-08
09XX,E_P,1.5,VIP,no,2019-08-01,836,Aug2019,2019-08
09XX,E_MPCT,0.7,VIP,no,2019-08-01,836,Aug2019,2019-08
09XX,E_MPCV,0.7,VIP,no,2019-08-01,836,Aug2019,2019-08
09XX,E_MPCP,0.8,VIP,no,2019-08-01,836,Aug2019,2019-08
09XX,MPCT,-0.5,VIP,yes,2019-08-01,836,Aug2019,2019-08
09XX,MPCV,-0.3,VIP,yes,2019-08-01,836,Aug2019,2019-08
09XX,MPCP,-0.6,VIP,yes,2019-08-01,836,Aug2019,2019-08
10XX,T,2020,VIP,no,2019-08-01,836,Aug2019,2019-08
10XX,V,2010,VIP,no,2019-08-01,836,Aug2019,2019-08
10XX,E_T,53.8,VIP,no,2019-08-01,836,Aug2019,2019-08
10XX,E_V,0.0,VIP,no,2019-08-01,836,Aug2019,2019-08
10XX,E_MPCT,9.5,VIP,no,2019-08-01,836,Aug2019,2019-08
10XX,E_MPCV,0.0,VIP,no,2019-08-01,836,Aug2019,2019-08
10XX,MPCT,1.2,VIP,yes,2019-08-01,836,Aug2019,2019-08
10XX,MPCV,1.2,VIP,yes,2019-08-01,836,Aug2019,2019-08
11XX,T,8418,VIP,no,2019-08-01,836,Aug2019,2019-08
11XX,V,7746,VIP,no,2019-08-01,836,Aug2019,2019-08
11XX,P,673,VIP,no,2019-08-01,836,Aug2019,2019-08
11XX,E_T,0.4,VIP,no,2019-08-01,836,Aug2019,2019-08
11XX,E_V,0.3,VIP,no,2019-08-01,836,Aug2019,2019-08
11XX,E_P,5.7,VIP,no,2019-08-01,836,Aug2019,2019-08
11XX,E_MPCT,0.2,VIP,no,2019-08-01,836,Aug2019,2019-08
11XX,E_MPCV,0.1,VIP,no,2019-08-01,836,Aug2019,2019-08
11XX,E_MPCP,5.5,VIP,no,2019-08-01,836,Aug2019,2019-08
11XX,MPCT,3.0,VIP,yes,2019-08-01,836,Aug2019,2019-08
11XX,MPCV,2.1,VIP,yes,2019-08-01,836,Aug2019,2019-08
11XX,MPCP,15.6,VIP,yes,2019-08-01,836,Aug2019,2019-08
12XX,T,11098,VIP,no,2019-08-01,836,Aug2019,2019-08
12XX,P,11072,VIP,no,2019-08-01,836,Aug2019,2019-08
12XX,E_T,3.2,VIP,no,2019-08-01,836,Aug2019,2019-08
12XX,E_P,3.2,VIP,no,2019-08-01,836,Aug2019,2019-08
12XX,E_MPCT,2.9,VIP,no,2019-08-01,836,Aug2019,2019-08
12XX,E_MPCP,2.9,VIP,no,2019-08-01,836,Aug2019,2019-08
12XX,MPCT,-2.0,VIP,yes,2019-08-01,836,Aug2019,2019-08
12XX,MPCP,-2.0,VIP,yes,2019-08-01,836,Aug2019,2019-08
13XX,T,2500,VIP,no,2019-08-01,836,Aug2019,2019-08
13XX,P,2447,VIP,no,2019-08-01,836,Aug2019,2019-08
13XX,E_T,3.5,VIP,no,2019-08-01,836,Aug2019,2019-08
13XX,E_P,3.6,VIP,no,2019-08-01,836,Aug2019,2019-08
13XX,E_MPCT,2.6,VIP,no,2019-08-01,836,Aug2019,2019-08
13XX,E_MPCP,2.6,VIP,no,2019-08-01,836,Aug2019,2019-08
13XX,MPCT,-1.6,VIP,yes,2019-08-01,836,Aug2019,2019-08
13XX,MPCP,-1.4,VIP,yes,2019-08-01,836,Aug2019,2019-08
14XX,T,1516,VIP,no,2019-08-01,836,Aug2019,2019-08
14XX,P,1488,VIP,no,2019-08-01,836,Aug2019,2019-08
14XX,E_T,4.0,VIP,no,2019-08-01,836,Aug2019,2019-08
14XX,E_P,4.0,VIP,no,2019-08-01,836,Aug2019,2019-08
14XX,E_MPCT,3.1,VIP,no,2019-08-01,836,Aug2019,2019-08
14XX,E_MPCP,3.1,VIP,no,2019-08-01,836,Aug2019,2019-08
14XX,MPCT,-4.5,VIP,yes,2019-08-01,836,Aug2019,2019-08
14XX,MPCP,-4.4,VIP,yes,2019-08-01,836,Aug2019,2019-08
15XX,T,893,VIP,no,2019-08-01,836,Aug2019,2019-08
15XX,P,872,VIP,no,2019-08-01,836,Aug2019,2019-08
15XX,E_T,2.0,VIP,no,2019-08-01,836,Aug2019,2019-08
15XX,E_P,2.0,VIP,no,2019-08-01,836,Aug2019,2019-08
15XX,E_MPCT,1.9,VIP,no,2019-08-01,836,Aug2019,2019-08
15XX,E_MPCP,1.9,VIP,no,2019-08-01,836,Aug2019,2019-08
15XX,MPCT,2.9,VIP,yes,2019-08-01,836,Aug2019,2019-08
15XX,MPCP,1.0,VIP,yes,2019-08-01,836,Aug2019,2019-08
20IX,T,6246,VIP,no,2019-08-01,836,Aug2019,2019-08
20IX,V,6222,VIP,no,2019-08-01,836,Aug2019,2019-08
20IX,E_T,0.7,VIP,no,2019-08-01,836,Aug2019,2019-08
20IX,E_V,0.7,VIP,no,2019-08-01,836,Aug2019,2019-08
20IX,E_MPCT,0.4,VIP,no,2019-08-01,836,Aug2019,2019-08
20IX,E_MPCV,0.4,VIP,no,2019-08-01,836,Aug2019,2019-08
20IX,MPCT,-0.9,VIP,yes,2019-08-01,836,Aug2019,2019-08
20IX,MPCV,-0.8,VIP,yes,2019-08-01,836,Aug2019,2019-08
A00XX,T,525229,VIP,yes,2019-08-01,836,Aug2019,2019-08
A00XX,V,518495,VIP,yes,2019-08-01,836,Aug2019,2019-08
A00XX,P,6734,VIP,yes,2019-08-01,836,Aug2019,2019-08
A00XX,E_T,3.1,VIP,yes,2019-08-01,836,Aug2019,2019-08
A00XX,E_V,5.0,VIP,yes,2019-08-01,836,Aug2019,2019-08
A00XX,E_P,3.1,VIP,yes,2019-08-01,836,Aug2019,2019-08
A01XX,T,33588,VIP,yes,2019-08-01,836,Aug2019,2019-08
A01XX,V,32619,VIP,yes,2019-08-01,836,Aug2019,2019-08
A01XX,E_T,1.7,VIP,yes,2019-08-01,836,Aug2019,2019-08
A01XX,E_V,1.7,VIP,yes,2019-08-01,836,Aug2019,2019-08
A02XX,T,79997,VIP,yes,2019-08-01,836,Aug2019,2019-08
A02XX,V,68925,VIP,yes,2019-08-01,836,Aug2019,2019-08
A02XX,P,11072,VIP,yes,2019-08-01,836,Aug2019,2019-08
A02XX,E_T,1.7,VIP,yes,2019-08-01,836,Aug2019,2019-08
A02XX,E_V,2.0,VIP,yes,2019-08-01,836,Aug2019,2019-08
A02XX,E_P,3.0,VIP,yes,2019-08-01,836,Aug2019,2019-08
A03XX,T,83506,VIP,yes,2019-08-01,836,Aug2019,2019-08
A03XX,V,79306,VIP,yes,2019-08-01,836,Aug2019,2019-08
A03XX,P,4200,VIP,yes,2019-08-01,836,Aug2019,2019-08
A03XX,E_T,1.8,VIP,yes,2019-08-01,836,Aug2019,2019-08
A03XX,E_V,1.8,VIP,yes,2019-08-01,836,Aug2019,2019-08
A03XX,E_P,4.7,VIP,yes,2019-08-01,836,Aug2019,2019-08
A04XX,T,43411,VIP,yes,2019-08-01,836,Aug2019,2019-08
A04XX,V,34317,VIP,yes,2019-08-01,836,Aug2019,2019-08
A04XX,P,9094,VIP,yes,2019-08-01,836,Aug2019,2019-08
A04XX,E_T,1.8,VIP,yes,2019-08-01,836,Aug2019,2019-08
A04XX,E_V,2.2,VIP,yes,2019-08-01,836,Aug2019,2019-08
A04XX,E_P,2.6,VIP,yes,2019-08-01,836,Aug2019,2019-08
A05XX,T,97256,VIP,yes,2019-08-01,836,Aug2019,2019-08
A05XX,V,18610,VIP,yes,2019-08-01,836,Aug2019,2019-08
A05XX,P,78646,VIP,yes,2019-08-01,836,Aug2019,2019-08
A05XX,E_T,1.5,VIP,yes,2019-08-01,836,Aug2019,2019-08
A05XX,E_V,2.4,VIP,yes,2019-08-01,836,Aug2019,2019-08
A05XX,E_P,1.8,VIP,yes,2019-08-01,836,Aug2019,2019-08
A06XX,T,2827,VIP,yes,2019-08-01,836,Aug2019,2019-08
A06XX,V,2827,VIP,yes,2019-08-01,836,Aug2019,2019-08
A06XX,E_T,6.4,VIP,yes,2019-08-01,836,Aug2019,2019-08
A06XX,E_V,6.3,VIP,yes,2019-08-01,836,Aug2019,2019-08
A07XX,T,10673,VIP,yes,2019-08-01,836,Aug2019,2019-08
A07XX,P,10462,VIP,yes,2019-08-01,836,Aug2019,2019-08
A07XX,E_T,3.2,VIP,yes,2019-08-01,836,Aug2019,2019-08
A07XX,E_P,3.2,VIP,yes,2019-08-01,836,Aug2019,2019-08
A08XX,T,27961,VIP,yes,2019-08-01,836,Aug2019,2019-08
A08XX,V,13765,VIP,yes,2019-08-01,836,Aug2019,2019-08
A08XX,P,14197,VIP,yes,2019-08-01,836,Aug2019,2019-08
A08XX,E_T,2.1,VIP,yes,2019-08-01,836,Aug2019,2019-08
A08XX,E_V,2.2,VIP,yes,2019-08-01,836,Aug2019,2019-08
A08XX,E_P,3.6,VIP,yes,2019-08-01,836,Aug2019,2019-08
A09XX,T,55512,VIP,yes,2019-08-01,836,Aug2019,2019-08
A09XX,V,16375,VIP,yes,2019-08-01,836,Aug2019,2019-08
A09XX,P,39137,VIP,yes,2019-08-01,836,Aug2019,2019-08
A09XX,E_T,1.2,VIP,yes,2019-08-01,836,Aug2019,2019-08
A09XX,E_V,1.4,VIP,yes,2019-08-01,836,Aug2019,2019-08
A09XX,E_P,1.5,VIP,yes,2019-08-01,836,Aug2019,2019-08
A10XX,T,23676,VIP,yes,2019-08-01,836,Aug2019,2019-08
A10XX,V,23556,VIP,yes,2019-08-01,836,Aug2019,2019-08
A10XX,E_T,53.8,VIP,yes,2019-08-01,836,Aug2019,2019-08
A10XX,E_V,0.0,VIP,yes,2019-08-01,836,Aug2019,2019-08
A11XX,T,100922,VIP,yes,2019-08-01,836,Aug2019,2019-08
A11XX,V,93574,VIP,yes,2019-08-01,836,Aug2019,2019-08
A11XX,P,7348,VIP,yes,2019-08-01,836,Aug2019,2019-08
A11XX,E_T,0.4,VIP,yes,2019-08-01,836,Aug2019,2019-08
A11XX,E_V,0.3,VIP,yes,2019-08-01,836,Aug2019,2019-08
A11XX,E_P,5.7,VIP,yes,2019-08-01,836,Aug2019,2019-08
A12XX,T,95429,VIP,yes,2019-08-01,836,Aug2019,2019-08
A12XX,P,95138,VIP,yes,2019-08-01,836,Aug2019,2019-08
A12XX,E_T,3.2,VIP,yes,2019-08-01,836,Aug2019,2019-08
A12XX,E_P,3.2,VIP,yes,2019-08-01,836,Aug2019,2019-08
A13XX,T,26778,VIP,yes,2019-08-01,836,Aug2019,2019-08
A13XX,P,26185,VIP,yes,2019-08-01,836,Aug2019,2019-08
A13XX,E_T,3.5,VIP,yes,2019-08-01,836,Aug2019,2019-08
A13XX,E_P,3.6,VIP,yes,2019-08-01,836,Aug2019,2019-08
A14XX,T,16428,VIP,yes,2019-08-01,836,Aug2019,2019-08
A14XX,P,16138,VIP,yes,2019-08-01,836,Aug2019,2019-08
A14XX,E_T,4.0,VIP,yes,2019-08-01,836,Aug2019,2019-08
A14XX,E_P,4.0,VIP,yes,2019-08-01,836,Aug2019,2019-08
A15XX,T,9803,VIP,yes,2019-08-01,836,Aug2019,2019-08
A15XX,P,9549,VIP,yes,2019-08-01,836,Aug2019,2019-08
A15XX,E_T,2.0,VIP,yes,2019-08-01,836,Aug2019,2019-08
A15XX,E_P,2.0,VIP,yes,2019-08-01,836,Aug2019,2019-08
A20IX,T,72991,VIP,yes,2019-08-01,836,Aug2019,2019-08
A20IX,V,72708,VIP,yes,2019-08-01,836,Aug2019,2019-08
A20IX,E_T,0.7,VIP,yes,2019-08-01,836,Aug2019,2019-08
A20IX,E_V,0.7,VIP,yes,2019-08-01,836,Aug2019,2019-08
ANRXX,T,780757,VIP,yes,2019-08-01,836,Aug2019,2019-08
ANRXX,V,458221,VIP,yes,2019-08-01,836,Aug2019,2019-08
ANRXX,P,322536,VIP,yes,2019-08-01,836,Aug2019,2019-08
ANRXX,E_T,0.7,VIP,yes,2019-08-01,836,Aug2019,2019-08
ANRXX,E_V,0.6,VIP,yes,2019-08-01,836,Aug2019,2019-08
ANRXX,E_P,1.2,VIP,yes,2019-08-01,836,Aug2019,2019-08
AXXXX,T,1305986,VIP,yes,2019-08-01,836,Aug2019,2019-08
AXXXX,V,976716,VIP,yes,2019-08-01,836,Aug2019,2019-08
AXXXX,P,329270,VIP,yes,2019-08-01,836,Aug2019,2019-08
AXXXX,E_T,0.7,VIP,yes,2019-08-01,836,Aug2019,2019-08
AXXXX,E_V,0.6,VIP,yes,2019-08-01,836,Aug2019,2019-08
AXXXX,E_P,1.2,VIP,yes,2019-08-01,836,Aug2019,2019-08
NRXX,T,72324,VIP,no,2019-08-01,836,Aug2019,2019-08
NRXX,V,39465,VIP,no,2019-08-01,836,Aug2019,2019-08
NRXX,P,32859,VIP,no,2019-08-01,836,Aug2019,2019-08
NRXX,E_T,0.7,VIP,no,2019-08-01,836,Aug2019,2019-08
NRXX,E_V,0.6,VIP,no,2019-08-01,836,Aug2019,2019-08
NRXX,E_P,1.2,VIP,no,2019-08-01,836,Aug2019,2019-08
NRXX,E_MPCT,0.7,VIP,no,2019-08-01,836,Aug2019,2019-08
NRXX,E_MPCV,0.5,VIP,no,2019-08-01,836,Aug2019,2019-08
NRXX,E_MPCP,1.2,VIP,no,2019-08-01,836,Aug2019,2019-08
NRXX,MPCT,0.0,VIP,yes,2019-08-01,836,Aug2019,2019-08
NRXX,MPCV,0.0,VIP,yes,2019-08-01,836,Aug2019,2019-08
NRXX,MPCP,0.0,VIP,yes,2019-08-01,836,Aug2019,2019-08
XXXX,T,120278,VIP,no,2019-08-01,836,Aug2019,2019-08
XXXX,V,86804,VIP,no,2019-08-01,836,Aug2019,2019-08
XXXX,P,33474,VIP,no,2019-08-01,836,Aug2019,2019-08
XXXX,E_T,0.7,VIP,no,2019-08-01,836,Aug2019,2019-08
XXXX,E_V,0.6,VIP,no,2019-08-01,836,Aug2019,2019-08
XXXX,E_P,1.2,VIP,no,2019-08-01,836,Aug2019,2019-08
XXXX,E_MPCT,0.7,VIP,no,2019-08-01,836,Aug2019,2019-08
XXXX,E_MPCV,0.5,VIP,no,2019-08-01,836,Aug2019,2019-08
XXXX,E_MPCP,1.2,VIP,no,2019-08-01,836,Aug2019,2019-08
XXXX,MPCT,1.1,VIP,yes,2019-08-01,836,Aug2019,2019-08
XXXX,MPCV,1.5,VIP,yes,2019-08-01,836,Aug2019,2019-08
XXXX,MPCP,0.2,VIP,yes,2019-08-01,836,Aug2019,2019-08
00XX,T,48224,VIP,no,2019-09-01,837,Sep2019,2019-09
00XX,V,47583,VIP,no,2019-09-01,837,Sep2019,2019-09
00XX,P,641,VIP,no,2019-09-01,837,Sep2019,2019-09
00XX,E_T,3.1,VIP,no,2019-09-01,837,Sep2019,2019-09
00XX,E_V,5.0,VIP,no,2019-09-01,837,Sep2019,2019-09
00XX,E_P,3.1,VIP,no,2019-09-01,837,Sep2019,2019-09
00XX,E_MPCT,2.2,VIP,no,2019-09-01,837,Sep2019,2019-09
00XX,E_MPCV,0.8,VIP,no,2019-09-01,837,Sep2019,2019-09
00XX,E_MPCP,2.2,VIP,no,2019-09-01,837,Sep2019,2019-09
00XX,MPCT,0.8,VIP,yes,2019-09-01,837,Sep2019,2019-09
00XX,MPCV,0.8,VIP,yes,2019-09-01,837,Sep2019,2019-09
00XX,MPCP,2.7,VIP,yes,2019-09-01,837,Sep2019,2019-09
01XX,T,2785,VIP,no,2019-09-01,837,Sep2019,2019-09
01XX,V,2685,VIP,no,2019-09-01,837,Sep2019,2019-09
01XX,E_T,1.7,VIP,no,2019-09-01,837,Sep2019,2019-09
01XX,E_V,1.7,VIP,no,2019-09-01,837,Sep2019,2019-09
01XX,E_MPCT,0.6,VIP,no,2019-09-01,837,Sep2019,2019-09
01XX,E_MPCV,0.6,VIP,no,2019-09-01,837,Sep2019,2019-09
01XX,MPCT,-3.0,VIP,yes,2019-09-01,837,Sep2019,2019-09
01XX,MPCV,-3.8,VIP,yes,2019-09-01,837,Sep2019,2019-09
02XX,T,7070,VIP,no,2019-09-01,837,Sep2019,2019-09
02XX,V,6047,VIP,no,2019-09-01,837,Sep2019,2019-09
02XX,P,1023,VIP,no,2019-09-01,837,Sep2019,2019-09
02XX,E_T,1.7,VIP,no,2019-09-01,837,Sep2019,2019-09
02XX,E_V,1.9,VIP,no,2019-09-01,837,Sep2019,2019-09
02XX,E_P,2.9,VIP,no,2019-09-01,837,Sep2019,2019-09
02XX,E_MPCT,1.3,VIP,no,2019-09-01,837,Sep2019,2019-09
02XX,E_MPCV,1.5,VIP,no,2019-09-01,837,Sep2019,2019-09
02XX,E_MPCP,2.0,VIP,no,2019-09-01,837,Sep2019,2019-09
02XX,MPCT,0.1,VIP,yes,2019-09-01,837,Sep2019,2019-09
02XX,MPCV,0.0,VIP,yes,2019-09-01,837,Sep2019,2019-09
02XX,MPCP,1.2,VIP,yes,2019-09-01,837,Sep2019,2019-09
03XX,T,7686,VIP,no,2019-09-01,837,Sep2019,2019-09
03XX,V,7253,VIP,no,2019-09-01,837,Sep2019,2019-09
03XX,P,433,VIP,no,2019-09-01,837,Sep2019,2019-09
03XX,E_T,1.8,VIP,no,2019-09-01,837,Sep2019,2019-09
03XX,E_V,1.8,VIP,no,2019-09-01,837,Sep2019,2019-09
03XX,E_P,4.9,VIP,no,2019-09-01,837,Sep2019,2019-09
03XX,E_MPCT,1.3,VIP,no,2019-09-01,837,Sep2019,2019-09
03XX,E_MPCV,1.3,VIP,no,2019-09-01,837,Sep2019,2019-09
03XX,E_MPCP,6.2,VIP,no,2019-09-01,837,Sep2019,2019-09
03XX,MPCT,2.5,VIP,yes,2019-09-01,837,Sep2019,2019-09
03XX,MPCV,2.2,VIP,yes,2019-09-01,837,Sep2019,2019-09
03XX,MPCP,8.0,VIP,yes,2019-09-01,837,Sep2019,2019-09
04XX,T,3912,VIP,no,2019-09-01,837,Sep2019,2019-09
04XX,V,3089,VIP,no,2019-09-01,837,Sep2019,2019-09
04XX,P,824,VIP,no,2019-09-01,837,Sep2019,2019-09
04XX,E_T,1.8,VIP,no,2019-09-01,837,Sep2019,2019-09
04XX,E_V,2.2,VIP,no,2019-09-01,837,Sep2019,2019-09
04XX,E_P,2.6,VIP,no,2019-09-01,837,Sep2019,2019-09
04XX,E_MPCT,0.8,VIP,no,2019-09-01,837,Sep2019,2019-09
04XX,E_MPCV,0.9,VIP,no,2019-09-01,837,Sep2019,2019-09
04XX,E_MPCP,1.5,VIP,no,2019-09-01,837,Sep2019,2019-09
04XX,MPCT,1.4,VIP,yes,2019-09-01,837,Sep2019,2019-09
04XX,MPCV,1.9,VIP,yes,2019-09-01,837,Sep2019,2019-09
04XX,MPCP,-0.2,VIP,yes,2019-09-01,837,Sep2019,2019-09
05XX,T,9024,VIP,no,2019-09-01,837,Sep2019,2019-09
05XX,V,1560,VIP,no,2019-09-01,837,Sep2019,2019-09
05XX,P,7463,VIP,no,2019-09-01,837,Sep2019,2019-09
05XX,E_T,1.5,VIP,no,2019-09-01,837,Sep2019,2019-09
05XX,E_V,2.4,VIP,no,2019-09-01,837,Sep2019,2019-09
05XX,E_P,1.8,VIP,no,2019-09-01,837,Sep2019,2019-09
05XX,E_MPCT,1.0,VIP,no,2019-09-01,837,Sep2019,2019-09
05XX,E_MPCV,1.4,VIP,no,2019-09-01,837,Sep2019,2019-09
05XX,E_MPCP,1.1,VIP,no,2019-09-01,837,Sep2019,2019-09
05XX,MPCT,3.4,VIP,yes,2019-09-01,837,Sep2019,2019-09
05XX,MPCV,1.8,VIP,yes,2019-09-01,837,Sep2019,2019-09
05XX,MPCP,3.8,VIP,yes,2019-09-01,837,Sep2019,2019-09
06XX,T,265,VIP,no,2019-09-01,837,Sep2019,2019-09
06XX,V,265,VIP,no,2019-09-01,837,Sep2019,2019-09
06XX,E_T,6.4,VIP,no,2019-09-01,837,Sep2019,2019-09
06XX,E_V,6.4,VIP,no,2019-09-01,837,Sep2019,2019-09
06XX,E_MPCT,4.1,VIP,no,2019-09-01,837,Sep2019,2019-09
06XX,E_MPCV,4.1,VIP,no,2019-09-01,837,Sep2019,2019-09
06XX,MPCT,0.6,VIP,yes,2019-09-01,837,Sep2019,2019-09
06XX,MPCV,0.6,VIP,yes,2019-09-01,837,Sep2019,2019-09
07XX,T,1015,VIP,no,2019-09-01,837,Sep2019,2019-09
07XX,P,1000,VIP,no,2019-09-01,837,Sep2019,2019-09
07XX,E_T,3.2,VIP,no,2019-09-01,837,Sep2019,2019-09
07XX,E_P,3.2,VIP,no,2019-09-01,837,Sep2019,2019-09
07XX,E_MPCT,2.0,VIP,no,2019-09-01,837,Sep2019,2019-09
07XX,E_MPCP,2.1,VIP,no,2019-09-01,837,Sep2019,2019-09
07XX,MPCT,-0.7,VIP,yes,2019-09-01,837,Sep2019,2019-09
07XX,MPCP,-0.4,VIP,yes,2019-09-01,837,Sep2019,2019-09
08XX,T,2445,VIP,no,2019-09-01,837,Sep2019,2019-09
08XX,V,1165,VIP,no,2019-09-01,837,Sep2019,2019-09
08XX,P,1280,VIP,no,2019-09-01,837,Sep2019,2019-09
08XX,E_T,2.1,VIP,no,2019-09-01,837,Sep2019,2019-09
08XX,E_V,2.2,VIP,no,2019-09-01,837,Sep2019,2019-09
08XX,E_P,3.5,VIP,no,2019-09-01,837,Sep2019,2019-09
08XX,E_MPCT,1.5,VIP,no,2019-09-01,837,Sep2019,2019-09
08XX,E_MPCV,1.1,VIP,no,2019-09-01,837,Sep2019,2019-09
08XX,E_MPCP,2.7,VIP,no,2019-09-01,837,Sep2019,2019-09
08XX,MPCT,-3.1,VIP,yes,2019-09-01,837,Sep2019,2019-09
08XX,MPCV,-2.6,VIP,yes,2019-09-01,837,Sep2019,2019-09
08XX,MPCP,-3.7,VIP,yes,2019-09-01,837,Sep2019,2019-09
09XX,T,5083,VIP,no,2019-09-01,837,Sep2019,2019-09
09XX,V,1498,VIP,no,2019-09-01,837,Sep2019,2019-09
09XX,P,3585,VIP,no,2019-09-01,837,Sep2019,2019-09
09XX,E_T,1.2,VIP,no,2019-09-01,837,Sep2019,2019-09
09XX,E_V,1.4,VIP,no,2019-09-01,837,Sep2019,2019-09
09XX,E_P,1.5,VIP,no,2019-09-01,837,Sep2019,2019-09
09XX,E_MPCT,1.0,VIP,no,2019-09-01,837,Sep2019,2019-09
09XX,E_MPCV,0.7,VIP,no,2019-09-01,837,Sep2019,2019-09
09XX,E_MPCP,1.2,VIP,no,2019-09-01,837,Sep2019,2019-09
09XX,MPCT,0.4,VIP,yes,2019-09-01,837,Sep2019,2019-09
09XX,MPCV,2.9,VIP,yes,2019-09-01,837,Sep2019,2019-09
09XX,MPCP,-0.6,VIP,yes,2019-09-01,837,Sep2019,2019-09
10XX,T,2002,VIP,no,2019-09-01,837,Sep2019,2019-09
10XX,V,1992,VIP,no,2019-09-01,837,Sep2019,2019-09
10XX,E_T,52.5,VIP,no,2019-09-01,837,Sep2019,2019-09
10XX,E_V,0.0,VIP,no,2019-09-01,837,Sep2019,2019-09
10XX,E_MPCT,28.9,VIP,no,2019-09-01,837,Sep2019,2019-09
10XX,E_MPCV,0.0,VIP,no,2019-09-01,837,Sep2019,2019-09
10XX,MPCT,-0.5,VIP,yes,2019-09-01,837,Sep2019,2019-09
10XX,MPCV,-0.5,VIP,yes,2019-09-01,837,Sep2019,2019-09
11XX,T,8347,VIP,no,2019-09-01,837,Sep2019,2019-09
11XX,V,7692,VIP,no,2019-09-01,837,Sep2019,2019-09
11XX,P,654,VIP,no,2019-09-01,837,Sep2019,2019-09
11XX,E_T,0.4,VIP,no,2019-09-01,837,Sep2019,2019-09
11XX,E_V,0.3,VIP,no,2019-09-01,837,Sep2019,2019-09
11XX,E_P,5.6,VIP,no,2019-09-01,837,Sep2019,2019-09
11XX,E_MPCT,0.2,VIP,no,2019-09-01,837,Sep2019,2019-09
11XX,E_MPCV,0.1,VIP,no,2019-09-01,837,Sep2019,2019-09
11XX,E_MPCP,4.3,VIP,no,2019-09-01,837,Sep2019,2019-09
11XX,MPCT,-1.6,VIP,yes,2019-09-01,837,Sep2019,2019-09
11XX,MPCV,-1.5,VIP,yes,2019-09-01,837,Sep2019,2019-09
11XX,MPCP,-1.7,VIP,yes,2019-09-01,837,Sep2019,2019-09
12XX,T,10841,VIP,no,2019-09-01,837,Sep2019,2019-09
12XX,P,10812,VIP,no,2019-09-01,837,Sep2019,2019-09
12XX,E_T,3.1,VIP,no,2019-09-01,837,Sep2019,2019-09
12XX,E_P,3.1,VIP,no,2019-09-01,837,Sep2019,2019-09
12XX,E_MPCT,2.7,VIP,no,2019-09-01,837,Sep2019,2019-09
12XX,E_MPCP,2.7,VIP,no,2019-09-01,837,Sep2019,2019-09
12XX,MPCT,2.2,VIP,yes,2019-09-01,837,Sep2019,2019-09
12XX,MPCP,2.2,VIP,yes,2019-09-01,837,Sep2019,2019-09
13XX,T,2518,VIP,no,2019-09-01,837,Sep2019,2019-09
13XX,P,2466,VIP,no,2019-09-01,837,Sep2019,2019-09
13XX,E_T,3.5,VIP,no,2019-09-01,837,Sep2019,2019-09
13XX,E_P,3.6,VIP,no,2019-09-01,837,Sep2019,2019-09
13XX,E_MPCT,2.6,VIP,no,2019-09-01,837,Sep2019,2019-09
13XX,E_MPCP,2.7,VIP,no,2019-09-01,837,Sep2019,2019-09
